timestamp,label_1,count_1,avg_conf_1,label_2,count_2,avg_conf_2,label_3,count_3,avg_conf_3
2025-02-28 07:07:00,school bus,1,0.88,,,,,,
2025-02-28 15:25:00,school bus,3,0.91,,,,,,
2025-02-28 14:34:00,mail truck,2,0.84,,,,,,
2025-02-28 05:47:00,skunk,1,0.85,,,,,,
2025-02-28 22:00:00,racoon,2,0.94,,,,,,
2025-02-28 01:43:00,racoon,1,0.86,,,,,,
2025-02-28 16:54:00,snow plow,3,0.87,,,,,,
2025-02-28 12:39:00,bird,3,0.84,stroller,4,0.84,,,
2025-02-28 07:10:00,chipmunk,4,0.61,,,,,,
2025-02-28 17:09:00,dog,1,0.52,,,,,,
